index,pcd_file,pose_file,point_count,pose_frame_id,pose_stamp_sec,pose_stamp_nanosec,cloud_frame_id,cloud_stamp_sec,cloud_stamp_nanosec,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
0,sample_000.pcd,sample_000_pose.json,12285,base_link,1780495070,46825182,base_link,1780495070,126249245,0.5712099295558465,-0.16934433047236946,0.8025776509512095,0.0,0.0,0.0,1.0
1,sample_001.pcd,sample_001_pose.json,12303,base_link,1780495070,718612735,base_link,1780495070,759525032,0.5706442182423611,-0.16899533050961335,0.8028700257437277,0.0,0.0,0.0,1.0
2,sample_002.pcd,sample_002_pose.json,12274,base_link,1780495070,815797273,base_link,1780495071,98113284,0.5707730710761132,-0.16910602103274783,0.8029750524914363,0.0,0.0,0.0,1.0
3,sample_003.pcd,sample_003_pose.json,12293,base_link,1780495072,218848822,base_link,1780495072,278831981,0.5717889898878545,-0.16932240833906126,0.8018621454122146,0.0,0.0,0.0,1.0
4,sample_004.pcd,sample_004_pose.json,12232,base_link,1780495072,218848822,base_link,1780495072,452065311,0.5717889898878545,-0.16932240833906126,0.8018621454122146,0.0,0.0,0.0,1.0
5,sample_005.pcd,sample_005_pose.json,12329,base_link,1780495072,720861880,base_link,1780495073,201472599,0.5718437153923819,-0.16929023724367878,0.8013235824828504,0.0,0.0,0.0,1.0
6,sample_006.pcd,sample_006_pose.json,10750,base_link,1780495073,238400172,base_link,1780495073,566449238,0.5713604793183982,-0.16922524523006832,0.8027423335719482,0.0,0.0,0.0,1.0
7,sample_007.pcd,sample_007_pose.json,10893,base_link,1780495073,719863452,base_link,1780495073,831234560,0.5703674771684808,-0.168702021660081,0.8025304100642595,0.0,0.0,0.0,1.0
8,sample_008.pcd,sample_008_pose.json,12249,base_link,1780495074,356474707,base_link,1780495074,363419037,0.5719349009503167,-0.16813135689716505,0.800681866262086,0.0,0.0,0.0,1.0
9,sample_009.pcd,sample_009_pose.json,12342,base_link,1780495074,721187965,base_link,1780495075,4537175,0.5719349009503167,-0.16813135689716505,0.800681866262086,0.0,0.0,0.0,1.0
